1.933282613754272461e-01
1.612215042114257812e+01
3.177270889282226562e-01
1.881645917892456055e-01
6.940035615116357803e-03
1.562644362449645996e+00
3.459934145212173462e-03
8.272100090980529785e-01
1.744945883750915527e+00
5.424128174781799316e-01
3.408496081829071045e-01
1.914434581995010376e-01
1.686507910490036011e-01
1.439604312181472778e-01
2.476035207509994507e-01
2.448899745941162109e+00
1.308723390102386475e-01
3.057453036308288574e-01
1.208635687828063965e+00
9.811663627624511719e-02
2.689865604043006897e-02
5.954091548919677734e-01
4.804180860519409180e-01
2.736688554286956787e-01
2.057411968708038330e-01
5.963750481605529785e-01
7.828971743583679199e-01
1.588174551725387573e-01
1.508751809597015381e-01
5.827054977416992188e-01
1.865524947643280029e-01
1.544188410043716431e-01
5.089599266648292542e-02
2.520875539630651474e-03
6.049578660167753696e-04
5.452429652214050293e-01
7.746586203575134277e-02
8.891567587852478027e-01
6.791004538536071777e-02
1.072798855602741241e-03
2.257085442543029785e-01
2.280371785163879395e-01
1.031320333480834961e+00
1.088326051831245422e-02
2.174124680459499359e-02
6.812943220138549805e-01
1.396836526691913605e-02
1.660926491022109985e-01
9.758507460355758667e-02
8.068718314170837402e-01
4.495380818843841553e-02
1.471437811851501465e-01
9.320382773876190186e-02
6.985294632613658905e-03
1.154715893790125847e-03
4.358819278422743082e-04
2.494422912597656250e+00
2.456067129969596863e-03
2.272181510925292969e+00
1.695321649312973022e-01
6.134656071662902832e-01
1.817025840282440186e-01
2.741913869976997375e-02
2.210107296705245972e-01
5.140331983566284180e-01
6.744314730167388916e-02
7.095908522605895996e-01
1.188116073608398438e+00
8.643243908882141113e-01
